Entity,Code,Date,Case fatality rate of COVID-19 (%) (Only observations with ≥100 cases) (%)
Nigeria,NGA,"Apr 21, 2020",3.308
Nigeria,NGA,"Apr 22, 2020",3.197
Nigeria,NGA,"Apr 23, 2020",3.207
Nigeria,NGA,"Apr 24, 2020",3.16
Nigeria,NGA,"Apr 25, 2020",2.922
Nigeria,NGA,"Apr 26, 2020",2.961
Nigeria,NGA,"Apr 27, 2020",3.142
Nigeria,NGA,"Apr 28, 2020",2.992
Nigeria,NGA,"Apr 29, 2020",2.872
Nigeria,NGA,"Apr 30, 2020",2.951
Nigeria,NGA,"May 1, 2020",3.002
Nigeria,NGA,"May 2, 2020",3.134
Nigeria,NGA,"May 3, 2020",3.559
Nigeria,NGA,"May 4, 2020",3.401
Nigeria,NGA,"May 5, 2020",3.319
Nigeria,NGA,"May 6, 2020",3.322
Nigeria,NGA,"May 7, 2020",3.275
Nigeria,NGA,"May 8, 2020",3.035
Nigeria,NGA,"May 9, 2020",2.991
Nigeria,NGA,"May 10, 2020",3.084
Nigeria,NGA,"May 11, 2020",3.251
Nigeria,NGA,"May 12, 2020",3.232
Nigeria,NGA,"May 13, 2020",3.301
Nigeria,NGA,"May 14, 2020",3.299
Nigeria,NGA,"May 15, 2020",3.235
Nigeria,NGA,"May 16, 2020",3.14
Nigeria,NGA,"May 17, 2020",3.131
North America,,"Mar 2, 2020",1.681
North America,,"Mar 3, 2020",4.38
North America,,"Mar 4, 2020",5.556
North America,,"Mar 5, 2020",5.528
North America,,"Mar 6, 2020",4.211
North America,,"Mar 7, 2020",3.518
North America,,"Mar 8, 2020",3.407
North America,,"Mar 9, 2020",3.328
North America,,"Mar 10, 2020",3.162
North America,,"Mar 11, 2020",2.606
North America,,"Mar 12, 2020",2.169
North America,,"Mar 13, 2020",2.223
North America,,"Mar 14, 2020",1.983
North America,,"Mar 15, 2020",1.765
North America,,"Mar 16, 2020",1.693
North America,,"Mar 17, 2020",1.707
North America,,"Mar 18, 2020",1.619
North America,,"Mar 19, 2020",1.554
North America,,"Mar 20, 2020",1.051
North America,,"Mar 21, 2020",1.326
North America,,"Mar 22, 2020",1.281
North America,,"Mar 23, 2020",1.333
North America,,"Mar 24, 2020",1.278
North America,,"Mar 25, 2020",1.447
North America,,"Mar 26, 2020",1.494
North America,,"Mar 27, 2020",1.485
North America,,"Mar 28, 2020",1.621
North America,,"Mar 29, 2020",1.745
North America,,"Mar 30, 2020",1.745
North America,,"Mar 31, 2020",1.917
North America,,"Apr 1, 2020",2.127
North America,,"Apr 2, 2020",2.338
North America,,"Apr 3, 2020",2.431
North America,,"Apr 4, 2020",2.547
North America,,"Apr 5, 2020",2.7
North America,,"Apr 6, 2020",2.835
North America,,"Apr 7, 2020",2.965
North America,,"Apr 8, 2020",3.208
North America,,"Apr 9, 2020",3.399
North America,,"Apr 10, 2020",3.552
North America,,"Apr 11, 2020",3.713
North America,,"Apr 12, 2020",3.862
North America,,"Apr 13, 2020",3.944
North America,,"Apr 14, 2020",4.038
North America,,"Apr 15, 2020",4.26
North America,,"Apr 16, 2020",4.802
North America,,"Apr 17, 2020",4.927
North America,,"Apr 18, 2020",5.232
North America,,"Apr 19, 2020",5.268
North America,,"Apr 20, 2020",5.328
North America,,"Apr 21, 2020",5.37
North America,,"Apr 22, 2020",5.447
North America,,"Apr 23, 2020",5.541
North America,,"Apr 24, 2020",5.733
North America,,"Apr 25, 2020",5.729
North America,,"Apr 26, 2020",5.679
North America,,"Apr 27, 2020",5.694
North America,,"Apr 28, 2020",5.709
North America,,"Apr 29, 2020",5.786
North America,,"Apr 30, 2020",5.889
North America,,"May 1, 2020",5.924
North America,,"May 2, 2020",5.936
North America,,"May 3, 2020",5.905
North America,,"May 4, 2020",5.887
North America,,"May 5, 2020",5.889
North America,,"May 6, 2020",5.966
North America,,"May 7, 2020",6.047
North America,,"May 8, 2020",6.101
North America,,"May 9, 2020",6.1
North America,,"May 10, 2020",6.108
North America,,"May 11, 2020",6.08
North America,,"May 12, 2020",6.088
North America,,"May 13, 2020",6.133
North America,,"May 14, 2020",6.177
North America,,"May 15, 2020",6.195
North America,,"May 16, 2020",6.207
North America,,"May 17, 2020",6.196
Norway,NOR,"Mar 7, 2020",0
Norway,NOR,"Mar 8, 2020",0
Norway,NOR,"Mar 9, 2020",0
Norway,NOR,"Mar 10, 2020",0
Norway,NOR,"Mar 11, 2020",0
Norway,NOR,"Mar 12, 2020",0
Norway,NOR,"Mar 13, 2020",0.161
Norway,NOR,"Mar 14, 2020",0.161
Norway,NOR,"Mar 15, 2020",0.11
Norway,NOR,"Mar 16, 2020",0.093
Norway,NOR,"Mar 17, 2020",0.257
Norway,NOR,"Mar 18, 2020",0.229
Norway,NOR,"Mar 19, 2020",0.211
Norway,NOR,"Mar 20, 2020",0.387
Norway,NOR,"Mar 21, 2020",0.402
Norway,NOR,"Mar 22, 2020",0.363
Norway,NOR,"Mar 23, 2020",0.328
Norway,NOR,"Mar 24, 2020",0.337
Norway,NOR,"Mar 25, 2020",0.39
Norway,NOR,"Mar 26, 2020",0.412
Norway,NOR,"Mar 27, 2020",0.444
Norway,NOR,"Mar 28, 2020",0.447
Norway,NOR,"Mar 29, 2020",0.52
Norway,NOR,"Mar 30, 2020",0.536
Norway,NOR,"Mar 31, 2020",0.615
Norway,NOR,"Apr 1, 2020",0.63
Norway,NOR,"Apr 2, 2020",0.686
Norway,NOR,"Apr 3, 2020",0.851
Norway,NOR,"Apr 4, 2020",0.845
Norway,NOR,"Apr 5, 2020",0.907
Norway,NOR,"Apr 6, 2020",1.028
Norway,NOR,"Apr 7, 2020",1.025
Norway,NOR,"Apr 8, 2020",1.177
Norway,NOR,"Apr 9, 2020",1.331
Norway,NOR,"Apr 10, 2020",1.429
Norway,NOR,"Apr 11, 2020",1.473
Norway,NOR,"Apr 12, 2020",1.551
Norway,NOR,"Apr 13, 2020",1.606
Norway,NOR,"Apr 14, 2020",1.757
Norway,NOR,"Apr 15, 2020",1.934
Norway,NOR,"Apr 16, 2020",1.947
Norway,NOR,"Apr 17, 2020",2.003
Norway,NOR,"Apr 18, 2020",2.003
Norway,NOR,"Apr 19, 2020",2.119
Norway,NOR,"Apr 20, 2020",2.179
Norway,NOR,"Apr 21, 2020",2.165
Norway,NOR,"Apr 22, 2020",2.275
Norway,NOR,"Apr 23, 2020",2.331
Norway,NOR,"Apr 24, 2020",2.451
Norway,NOR,"Apr 25, 2020",2.578
Norway,NOR,"Apr 26, 2020",2.585
Norway,NOR,"Apr 27, 2020",2.572
Norway,NOR,"Apr 28, 2020",2.562
Norway,NOR,"Apr 29, 2020",2.564
Norway,NOR,"Apr 30, 2020",2.635
Norway,NOR,"May 1, 2020",2.646
Norway,NOR,"May 2, 2020",2.629
Norway,NOR,"May 3, 2020",2.629
Norway,NOR,"May 4, 2020",2.664
Norway,NOR,"May 5, 2020",2.651
Norway,NOR,"May 6, 2020",2.645
Norway,NOR,"May 7, 2020",2.628
Norway,NOR,"May 8, 2020",2.614
Norway,NOR,"May 9, 2020",2.651
Norway,NOR,"May 10, 2020",2.64
Norway,NOR,"May 11, 2020",2.679
Norway,NOR,"May 12, 2020",2.763
Norway,NOR,"May 13, 2020",2.803
Norway,NOR,"May 14, 2020",2.807
Norway,NOR,"May 15, 2020",2.838
Norway,NOR,"May 16, 2020",2.83
Norway,NOR,"May 17, 2020",2.83
Oceania,,"Mar 10, 2020",2.857
Oceania,,"Mar 11, 2020",2.564
Oceania,,"Mar 12, 2020",2.29
Oceania,,"Mar 13, 2020",1.863
Oceania,,"Mar 14, 2020",1.478
Oceania,,"Mar 15, 2020",1.167
Oceania,,"Mar 16, 2020",1.634
Oceania,,"Mar 17, 2020",1.305
Oceania,,"Mar 18, 2020",1.055
Oceania,,"Mar 19, 2020",1.002
Oceania,,"Mar 20, 2020",0.785
Oceania,,"Mar 21, 2020",0.729
Oceania,,"Mar 22, 2020",0.665
Oceania,,"Mar 23, 2020",0.429
Oceania,,"Mar 24, 2020",0.394
Oceania,,"Mar 25, 2020",0.335
Oceania,,"Mar 26, 2020",0.382
Oceania,,"Mar 27, 2020",0.388
Oceania,,"Mar 28, 2020",0.359
Oceania,,"Mar 29, 2020",0.364
Oceania,,"Mar 30, 2020",0.378
Oceania,,"Mar 31, 2020",0.394
Oceania,,"Apr 1, 2020",0.437
Oceania,,"Apr 2, 2020",0.445
Oceania,,"Apr 3, 2020",0.456
Oceania,,"Apr 4, 2020",0.551
Oceania,,"Apr 5, 2020",0.594
Oceania,,"Apr 6, 2020",0.613
Oceania,,"Apr 7, 2020",0.688
Oceania,,"Apr 8, 2020",0.729
Oceania,,"Apr 9, 2020",0.784
Oceania,,"Apr 10, 2020",0.812
Oceania,,"Apr 11, 2020",0.853
Oceania,,"Apr 12, 2020",0.898
Oceania,,"Apr 13, 2020",0.958
Oceania,,"Apr 14, 2020",1.003
Oceania,,"Apr 15, 2020",0.996
Oceania,,"Apr 16, 2020",1.015
Oceania,,"Apr 17, 2020",1.035
Oceania,,"Apr 18, 2020",1.08
Oceania,,"Apr 19, 2020",1.11
Oceania,,"Apr 20, 2020",1.118
Oceania,,"Apr 21, 2020",1.14
Oceania,,"Apr 22, 2020",1.186
Oceania,,"Apr 23, 2020",1.21
Oceania,,"Apr 24, 2020",1.232
Oceania,,"Apr 25, 2020",1.29
Oceania,,"Apr 26, 2020",1.312
Oceania,,"Apr 27, 2020",1.347
Oceania,,"Apr 28, 2020",1.357
Oceania,,"Apr 29, 2020",1.403
Oceania,,"Apr 30, 2020",1.426
Oceania,,"May 1, 2020",1.447
Oceania,,"May 2, 2020",1.47
Oceania,,"May 3, 2020",1.466
Oceania,,"May 4, 2020",1.487
Oceania,,"May 5, 2020",1.483
Oceania,,"May 6, 2020",1.502
Oceania,,"May 7, 2020",1.509
Oceania,,"May 8, 2020",1.505
Oceania,,"May 9, 2020",1.501
Oceania,,"May 10, 2020",1.498
Oceania,,"May 11, 2020",1.495
Oceania,,"May 12, 2020",1.493
Oceania,,"May 13, 2020",1.491
Oceania,,"May 14, 2020",1.501
Oceania,,"May 15, 2020",1.498
Oceania,,"May 16, 2020",1.492
Oceania,,"May 17, 2020",1.489
Oman,OMN,"Mar 27, 2020",0
Oman,OMN,"Mar 28, 2020",0
Oman,OMN,"Mar 29, 2020",0
Oman,OMN,"Mar 30, 2020",0
Oman,OMN,"Mar 31, 2020",0
Oman,OMN,"Apr 1, 2020",0.521
Oman,OMN,"Apr 2, 2020",0.476
Oman,OMN,"Apr 3, 2020",0.433
Oman,OMN,"Apr 4, 2020",0.433
Oman,OMN,"Apr 5, 2020",0.722
Oman,OMN,"Apr 6, 2020",0.671
Oman,OMN,"Apr 7, 2020",0.539
Oman,OMN,"Apr 8, 2020",0.477
Oman,OMN,"Apr 9, 2020",0.477
Oman,OMN,"Apr 10, 2020",0.656
Oman,OMN,"Apr 11, 2020",0.62
Oman,OMN,"Apr 12, 2020",0.549
Oman,OMN,"Apr 13, 2020",0.668
Oman,OMN,"Apr 14, 2020",0.492
Oman,OMN,"Apr 15, 2020",0.44
Oman,OMN,"Apr 16, 2020",0.44
Oman,OMN,"Apr 17, 2020",0.393
Oman,OMN,"Apr 18, 2020",0.561
Oman,OMN,"Apr 19, 2020",0.508
Oman,OMN,"Apr 20, 2020",0.553
Oman,OMN,"Apr 21, 2020",0.531
Oman,OMN,"Apr 22, 2020",0.531
Oman,OMN,"Apr 23, 2020",0.496
Oman,OMN,"Apr 24, 2020",0.524
Oman,OMN,"Apr 25, 2020",0.559
Oman,OMN,"Apr 26, 2020",0.525
Oman,OMN,"Apr 27, 2020",0.501
Oman,OMN,"Apr 28, 2020",0.488
Oman,OMN,"Apr 29, 2020",0.469
Oman,OMN,"Apr 30, 2020",0.44
Oman,OMN,"May 1, 2020",0.468
Oman,OMN,"May 2, 2020",0.45
Oman,OMN,"May 3, 2020",0.483
Oman,OMN,"May 4, 2020",0.467
Oman,OMN,"May 5, 2020",0.455
Oman,OMN,"May 6, 2020",0.439
Oman,OMN,"May 7, 2020",0.448
Oman,OMN,"May 8, 2020",0.473
Oman,OMN,"May 9, 2020",0.482
Oman,OMN,"May 10, 2020",0.527
Oman,OMN,"May 11, 2020",0.5
Oman,OMN,"May 12, 2020",0.476
Oman,OMN,"May 13, 2020",0.457
Oman,OMN,"May 14, 2020",0.423
Oman,OMN,"May 15, 2020",0.438
Oman,OMN,"May 16, 2020",0.411
Oman,OMN,"May 17, 2020",0.418
Pakistan,PAK,"Mar 17, 2020",0
Pakistan,PAK,"Mar 18, 2020",0
Pakistan,PAK,"Mar 19, 2020",0
Pakistan,PAK,"Mar 20, 2020",0.418
Pakistan,PAK,"Mar 21, 2020",0.606
Pakistan,PAK,"Mar 22, 2020",0.464
Pakistan,PAK,"Mar 23, 2020",0.638
Pakistan,PAK,"Mar 24, 2020",0.676
Pakistan,PAK,"Mar 25, 2020",0.706
Pakistan,PAK,"Mar 26, 2020",0.757
Pakistan,PAK,"Mar 27, 2020",0.752
Pakistan,PAK,"Mar 28, 2020",0.752
Pakistan,PAK,"Mar 29, 2020",0.781
Pakistan,PAK,"Mar 30, 2020",0.852
Pakistan,PAK,"Mar 31, 2020",1.108
Pakistan,PAK,"Apr 1, 2020",1.275
Pakistan,PAK,"Apr 2, 2020",1.353
Pakistan,PAK,"Apr 3, 2020",1.353
Pakistan,PAK,"Apr 4, 2020",1.353
Pakistan,PAK,"Apr 5, 2020",1.429
Pakistan,PAK,"Apr 6, 2020",1.526
Pakistan,PAK,"Apr 7, 2020",1.398
Pakistan,PAK,"Apr 8, 2020",1.424
Pakistan,PAK,"Apr 9, 2020",1.458
Pakistan,PAK,"Apr 10, 2020",1.434
Pakistan,PAK,"Apr 11, 2020",1.483
Pakistan,PAK,"Apr 12, 2020",1.707
Pakistan,PAK,"Apr 13, 2020",1.731
Pakistan,PAK,"Apr 14, 2020",1.679
Pakistan,PAK,"Apr 15, 2020",1.787
Pakistan,PAK,"Apr 16, 2020",1.906
Pakistan,PAK,"Apr 17, 2020",1.922
Pakistan,PAK,"Apr 18, 2020",1.912
Pakistan,PAK,"Apr 19, 2020",1.989
Pakistan,PAK,"Apr 20, 2020",2.091
Pakistan,PAK,"Apr 21, 2020",2.083
Pakistan,PAK,"Apr 22, 2020",2.144
Pakistan,PAK,"Apr 23, 2020",2.144
Pakistan,PAK,"Apr 24, 2020",2.125
Pakistan,PAK,"Apr 25, 2020",2.119
Pakistan,PAK,"Apr 26, 2020",2.114
Pakistan,PAK,"Apr 27, 2020",2.108
Pakistan,PAK,"Apr 28, 2020",2.138
Pakistan,PAK,"Apr 29, 2020",2.197
Pakistan,PAK,"Apr 30, 2020",2.196
Pakistan,PAK,"May 1, 2020",2.289
Pakistan,PAK,"May 2, 2020",2.302
Pakistan,PAK,"May 3, 2020",2.303
Pakistan,PAK,"May 4, 2020",2.289
Pakistan,PAK,"May 5, 2020",2.26
Pakistan,PAK,"May 6, 2020",2.333
Pakistan,PAK,"May 7, 2020",2.343
Pakistan,PAK,"May 8, 2020",2.299
Pakistan,PAK,"May 9, 2020",2.249
Pakistan,PAK,"May 10, 2020",2.169
Pakistan,PAK,"May 11, 2020",2.156
Pakistan,PAK,"May 12, 2020",2.201
Pakistan,PAK,"May 13, 2020",2.146
Pakistan,PAK,"May 14, 2020",2.152
Pakistan,PAK,"May 15, 2020",2.158
Pakistan,PAK,"May 16, 2020",2.15
Pakistan,PAK,"May 17, 2020",2.174
Palestine,PSE,"Mar 30, 2020",0.943
Palestine,PSE,"Mar 31, 2020",0.87
Palestine,PSE,"Apr 1, 2020",0.855
Palestine,PSE,"Apr 2, 2020",0.746
Palestine,PSE,"Apr 3, 2020",0.645
Palestine,PSE,"Apr 4, 2020",0.645
Palestine,PSE,"Apr 6, 2020",0.461
Palestine,PSE,"Apr 7, 2020",0.395
Palestine,PSE,"Apr 8, 2020",0.385
Palestine,PSE,"Apr 9, 2020",0.38
Palestine,PSE,"Apr 10, 2020",0.38
Palestine,PSE,"Apr 11, 2020",0.752
Palestine,PSE,"Apr 12, 2020",0.746
Palestine,PSE,"Apr 13, 2020",0.746
Palestine,PSE,"Apr 14, 2020",0.746
Palestine,PSE,"Apr 15, 2020",0.697
Palestine,PSE,"Apr 16, 2020",0.687
Palestine,PSE,"Apr 17, 2020",0.68
Palestine,PSE,"Apr 18, 2020",0.651
Palestine,PSE,"Apr 19, 2020",0.639
Palestine,PSE,"Apr 20, 2020",0.621
