Entity,Code,Date,Total confirmed deaths due to COVID-19 (deaths),Total confirmed cases of COVID-19 (cases)
Kazakhstan,KAZ,"Apr 27, 2020",25,2717
Kazakhstan,KAZ,"Apr 28, 2020",25,2860
Kazakhstan,KAZ,"Apr 29, 2020",25,3063
Kazakhstan,KAZ,"Apr 30, 2020",25,3205
Kazakhstan,KAZ,"May 1, 2020",25,3504
Kazakhstan,KAZ,"May 2, 2020",25,3671
Kazakhstan,KAZ,"May 3, 2020",25,3877
Kazakhstan,KAZ,"May 4, 2020",27,3964
Kazakhstan,KAZ,"May 5, 2020",29,4121
Kazakhstan,KAZ,"May 6, 2020",29,4277
Kazakhstan,KAZ,"May 7, 2020",30,4502
Kazakhstan,KAZ,"May 8, 2020",31,4690
Kazakhstan,KAZ,"May 9, 2020",31,4834
Kazakhstan,KAZ,"May 10, 2020",31,5036
Kazakhstan,KAZ,"May 11, 2020",31,5126
Kazakhstan,KAZ,"May 12, 2020",32,5240
Kazakhstan,KAZ,"May 13, 2020",32,5417
Kazakhstan,KAZ,"May 14, 2020",32,5571
Kazakhstan,KAZ,"May 15, 2020",32,5571
Kazakhstan,KAZ,"May 16, 2020",34,5850
Kazakhstan,KAZ,"May 17, 2020",34,6157
Kenya,KEN,"Mar 14, 2020",0,1
Kenya,KEN,"Mar 15, 2020",0,1
Kenya,KEN,"Mar 16, 2020",0,3
Kenya,KEN,"Mar 17, 2020",0,3
Kenya,KEN,"Mar 18, 2020",0,4
Kenya,KEN,"Mar 19, 2020",0,7
Kenya,KEN,"Mar 20, 2020",0,7
Kenya,KEN,"Mar 21, 2020",0,7
Kenya,KEN,"Mar 22, 2020",0,7
Kenya,KEN,"Mar 23, 2020",0,15
Kenya,KEN,"Mar 24, 2020",0,16
Kenya,KEN,"Mar 25, 2020",0,25
Kenya,KEN,"Mar 26, 2020",0,25
Kenya,KEN,"Mar 27, 2020",1,31
Kenya,KEN,"Mar 28, 2020",1,31
Kenya,KEN,"Mar 29, 2020",1,38
Kenya,KEN,"Mar 30, 2020",1,42
Kenya,KEN,"Mar 31, 2020",1,50
Kenya,KEN,"Apr 1, 2020",1,59
Kenya,KEN,"Apr 2, 2020",1,81
Kenya,KEN,"Apr 3, 2020",3,110
Kenya,KEN,"Apr 4, 2020",4,122
Kenya,KEN,"Apr 5, 2020",4,126
Kenya,KEN,"Apr 6, 2020",4,142
Kenya,KEN,"Apr 7, 2020",4,158
Kenya,KEN,"Apr 8, 2020",6,172
Kenya,KEN,"Apr 9, 2020",6,179
Kenya,KEN,"Apr 10, 2020",7,184
Kenya,KEN,"Apr 11, 2020",7,189
Kenya,KEN,"Apr 12, 2020",7,191
Kenya,KEN,"Apr 13, 2020",8,197
Kenya,KEN,"Apr 14, 2020",9,208
Kenya,KEN,"Apr 15, 2020",9,216
Kenya,KEN,"Apr 16, 2020",10,225
Kenya,KEN,"Apr 17, 2020",11,234
Kenya,KEN,"Apr 18, 2020",11,246
Kenya,KEN,"Apr 19, 2020",12,262
Kenya,KEN,"Apr 20, 2020",14,270
Kenya,KEN,"Apr 21, 2020",14,281
Kenya,KEN,"Apr 22, 2020",14,281
Kenya,KEN,"Apr 23, 2020",14,303
Kenya,KEN,"Apr 24, 2020",14,320
Kenya,KEN,"Apr 25, 2020",14,336
Kenya,KEN,"Apr 26, 2020",14,343
Kenya,KEN,"Apr 27, 2020",14,355
Kenya,KEN,"Apr 28, 2020",14,363
Kenya,KEN,"Apr 29, 2020",14,374
Kenya,KEN,"Apr 30, 2020",15,384
Kenya,KEN,"May 1, 2020",17,396
Kenya,KEN,"May 2, 2020",21,411
Kenya,KEN,"May 3, 2020",22,435
Kenya,KEN,"May 4, 2020",24,465
Kenya,KEN,"May 5, 2020",24,490
Kenya,KEN,"May 6, 2020",24,535
Kenya,KEN,"May 7, 2020",26,582
Kenya,KEN,"May 8, 2020",29,607
Kenya,KEN,"May 9, 2020",29,621
Kenya,KEN,"May 10, 2020",30,649
Kenya,KEN,"May 11, 2020",32,672
Kenya,KEN,"May 12, 2020",33,700
Kenya,KEN,"May 13, 2020",36,715
Kenya,KEN,"May 14, 2020",40,737
Kenya,KEN,"May 15, 2020",42,758
Kenya,KEN,"May 16, 2020",45,781
Kenya,KEN,"May 17, 2020",50,830
Kosovo,OWID_KOS,"Mar 16, 2020",0,2
Kosovo,OWID_KOS,"Mar 17, 2020",0,2
Kosovo,OWID_KOS,"Mar 18, 2020",0,19
Kosovo,OWID_KOS,"Mar 19, 2020",0,19
Kosovo,OWID_KOS,"Mar 20, 2020",0,21
Kosovo,OWID_KOS,"Mar 21, 2020",0,24
Kosovo,OWID_KOS,"Mar 22, 2020",0,24
Kosovo,OWID_KOS,"Mar 23, 2020",1,31
Kosovo,OWID_KOS,"Mar 24, 2020",1,61
Kosovo,OWID_KOS,"Mar 25, 2020",1,63
Kosovo,OWID_KOS,"Mar 26, 2020",1,71
Kosovo,OWID_KOS,"Mar 27, 2020",1,79
Kosovo,OWID_KOS,"Mar 28, 2020",1,86
Kosovo,OWID_KOS,"Mar 29, 2020",1,88
Kosovo,OWID_KOS,"Mar 30, 2020",1,91
Kosovo,OWID_KOS,"Mar 31, 2020",1,106
Kosovo,OWID_KOS,"Apr 1, 2020",1,112
Kosovo,OWID_KOS,"Apr 2, 2020",1,112
Kosovo,OWID_KOS,"Apr 3, 2020",1,125
Kosovo,OWID_KOS,"Apr 4, 2020",1,126
Kosovo,OWID_KOS,"Apr 5, 2020",1,132
Kosovo,OWID_KOS,"Apr 6, 2020",1,140
Kosovo,OWID_KOS,"Apr 7, 2020",3,145
Kosovo,OWID_KOS,"Apr 8, 2020",5,184
Kosovo,OWID_KOS,"Apr 9, 2020",5,184
Kosovo,OWID_KOS,"Apr 10, 2020",7,227
Kosovo,OWID_KOS,"Apr 11, 2020",7,250
Kosovo,OWID_KOS,"Apr 12, 2020",7,283
Kosovo,OWID_KOS,"Apr 13, 2020",7,362
Kosovo,OWID_KOS,"Apr 14, 2020",8,377
Kosovo,OWID_KOS,"Apr 15, 2020",8,387
Kosovo,OWID_KOS,"Apr 16, 2020",9,423
Kosovo,OWID_KOS,"Apr 17, 2020",11,449
Kosovo,OWID_KOS,"Apr 18, 2020",12,480
Kosovo,OWID_KOS,"Apr 19, 2020",12,510
Kosovo,OWID_KOS,"Apr 20, 2020",12,510
Kosovo,OWID_KOS,"Apr 21, 2020",15,598
Kosovo,OWID_KOS,"Apr 22, 2020",18,604
Kosovo,OWID_KOS,"Apr 23, 2020",18,630
Kosovo,OWID_KOS,"Apr 24, 2020",19,669
Kosovo,OWID_KOS,"Apr 25, 2020",19,703
Kosovo,OWID_KOS,"Apr 26, 2020",20,731
Kosovo,OWID_KOS,"Apr 27, 2020",21,763
Kosovo,OWID_KOS,"Apr 28, 2020",22,780
Kosovo,OWID_KOS,"Apr 29, 2020",22,790
Kosovo,OWID_KOS,"Apr 30, 2020",22,799
Kosovo,OWID_KOS,"May 1, 2020",22,799
Kosovo,OWID_KOS,"May 2, 2020",22,813
Kosovo,OWID_KOS,"May 3, 2020",22,823
Kosovo,OWID_KOS,"May 4, 2020",22,851
Kosovo,OWID_KOS,"May 5, 2020",26,855
Kosovo,OWID_KOS,"May 6, 2020",26,856
Kosovo,OWID_KOS,"May 7, 2020",26,860
Kosovo,OWID_KOS,"May 8, 2020",27,861
Kosovo,OWID_KOS,"May 9, 2020",28,862
Kosovo,OWID_KOS,"May 10, 2020",28,870
Kosovo,OWID_KOS,"May 11, 2020",28,870
Kosovo,OWID_KOS,"May 12, 2020",28,884
Kosovo,OWID_KOS,"May 13, 2020",29,919
Kosovo,OWID_KOS,"May 14, 2020",29,919
Kosovo,OWID_KOS,"May 15, 2020",29,944
Kosovo,OWID_KOS,"May 16, 2020",29,944
Kosovo,OWID_KOS,"May 17, 2020",29,944
Kuwait,KWT,"Dec 31, 2019",0,0
Kuwait,KWT,"Jan 1, 2020",0,0
Kuwait,KWT,"Jan 2, 2020",0,0
Kuwait,KWT,"Jan 3, 2020",0,0
Kuwait,KWT,"Jan 4, 2020",0,0
Kuwait,KWT,"Jan 5, 2020",0,0
Kuwait,KWT,"Jan 6, 2020",0,0
Kuwait,KWT,"Jan 7, 2020",0,0
Kuwait,KWT,"Jan 8, 2020",0,0
Kuwait,KWT,"Jan 9, 2020",0,0
Kuwait,KWT,"Jan 10, 2020",0,0
Kuwait,KWT,"Jan 11, 2020",0,0
Kuwait,KWT,"Jan 12, 2020",0,0
Kuwait,KWT,"Jan 13, 2020",0,0
Kuwait,KWT,"Jan 14, 2020",0,0
Kuwait,KWT,"Jan 15, 2020",0,0
Kuwait,KWT,"Jan 16, 2020",0,0
Kuwait,KWT,"Jan 17, 2020",0,0
Kuwait,KWT,"Jan 18, 2020",0,0
Kuwait,KWT,"Jan 19, 2020",0,0
Kuwait,KWT,"Jan 20, 2020",0,0
Kuwait,KWT,"Jan 21, 2020",0,0
Kuwait,KWT,"Jan 22, 2020",0,0
Kuwait,KWT,"Jan 23, 2020",0,0
Kuwait,KWT,"Jan 24, 2020",0,0
Kuwait,KWT,"Jan 25, 2020",0,0
Kuwait,KWT,"Jan 26, 2020",0,0
Kuwait,KWT,"Jan 27, 2020",0,0
Kuwait,KWT,"Jan 28, 2020",0,0
Kuwait,KWT,"Jan 29, 2020",0,0
Kuwait,KWT,"Jan 30, 2020",0,0
Kuwait,KWT,"Jan 31, 2020",0,0
Kuwait,KWT,"Feb 1, 2020",0,0
Kuwait,KWT,"Feb 2, 2020",0,0
Kuwait,KWT,"Feb 3, 2020",0,0
Kuwait,KWT,"Feb 4, 2020",0,0
Kuwait,KWT,"Feb 5, 2020",0,0
Kuwait,KWT,"Feb 6, 2020",0,0
Kuwait,KWT,"Feb 7, 2020",0,0
Kuwait,KWT,"Feb 8, 2020",0,0
Kuwait,KWT,"Feb 9, 2020",0,0
Kuwait,KWT,"Feb 10, 2020",0,0
Kuwait,KWT,"Feb 11, 2020",0,0
Kuwait,KWT,"Feb 12, 2020",0,0
Kuwait,KWT,"Feb 13, 2020",0,0
Kuwait,KWT,"Feb 14, 2020",0,0
Kuwait,KWT,"Feb 15, 2020",0,0
Kuwait,KWT,"Feb 16, 2020",0,0
Kuwait,KWT,"Feb 17, 2020",0,0
Kuwait,KWT,"Feb 18, 2020",0,0
Kuwait,KWT,"Feb 19, 2020",0,0
Kuwait,KWT,"Feb 20, 2020",0,0
Kuwait,KWT,"Feb 21, 2020",0,0
Kuwait,KWT,"Feb 22, 2020",0,0
Kuwait,KWT,"Feb 23, 2020",0,0
Kuwait,KWT,"Feb 24, 2020",0,3
Kuwait,KWT,"Feb 25, 2020",0,5
Kuwait,KWT,"Feb 26, 2020",0,11
Kuwait,KWT,"Feb 27, 2020",0,26
Kuwait,KWT,"Feb 28, 2020",0,43
Kuwait,KWT,"Feb 29, 2020",0,45
Kuwait,KWT,"Mar 1, 2020",0,45
Kuwait,KWT,"Mar 2, 2020",0,46
Kuwait,KWT,"Mar 3, 2020",0,56
Kuwait,KWT,"Mar 6, 2020",0,58
Kuwait,KWT,"Mar 8, 2020",0,61
Kuwait,KWT,"Mar 9, 2020",0,64
Kuwait,KWT,"Mar 10, 2020",0,65
Kuwait,KWT,"Mar 11, 2020",0,69
Kuwait,KWT,"Mar 12, 2020",0,72
Kuwait,KWT,"Mar 13, 2020",0,80
Kuwait,KWT,"Mar 14, 2020",0,100
Kuwait,KWT,"Mar 15, 2020",0,104
Kuwait,KWT,"Mar 16, 2020",0,112
Kuwait,KWT,"Mar 17, 2020",0,123
Kuwait,KWT,"Mar 18, 2020",0,130
Kuwait,KWT,"Mar 19, 2020",0,142
Kuwait,KWT,"Mar 20, 2020",0,148
Kuwait,KWT,"Mar 21, 2020",0,159
Kuwait,KWT,"Mar 22, 2020",0,176
Kuwait,KWT,"Mar 23, 2020",0,188
Kuwait,KWT,"Mar 24, 2020",0,189
Kuwait,KWT,"Mar 25, 2020",0,191
Kuwait,KWT,"Mar 26, 2020",0,195
Kuwait,KWT,"Mar 27, 2020",0,208
Kuwait,KWT,"Mar 28, 2020",0,225
Kuwait,KWT,"Mar 29, 2020",0,235
Kuwait,KWT,"Mar 30, 2020",0,255
Kuwait,KWT,"Mar 31, 2020",0,266
Kuwait,KWT,"Apr 1, 2020",0,289
Kuwait,KWT,"Apr 2, 2020",0,317
Kuwait,KWT,"Apr 3, 2020",0,342
Kuwait,KWT,"Apr 4, 2020",0,342
Kuwait,KWT,"Apr 5, 2020",1,479
Kuwait,KWT,"Apr 6, 2020",1,556
Kuwait,KWT,"Apr 7, 2020",1,665
Kuwait,KWT,"Apr 8, 2020",1,743
Kuwait,KWT,"Apr 9, 2020",1,855
Kuwait,KWT,"Apr 10, 2020",1,910
Kuwait,KWT,"Apr 11, 2020",1,993
Kuwait,KWT,"Apr 12, 2020",1,1154
Kuwait,KWT,"Apr 13, 2020",1,1234
Kuwait,KWT,"Apr 14, 2020",2,1300
Kuwait,KWT,"Apr 15, 2020",3,1355
Kuwait,KWT,"Apr 16, 2020",3,1405
Kuwait,KWT,"Apr 17, 2020",3,1524
Kuwait,KWT,"Apr 18, 2020",5,1658
Kuwait,KWT,"Apr 19, 2020",6,1752
Kuwait,KWT,"Apr 20, 2020",7,1915
Kuwait,KWT,"Apr 21, 2020",9,1995
Kuwait,KWT,"Apr 22, 2020",11,2080
Kuwait,KWT,"Apr 23, 2020",13,2248
Kuwait,KWT,"Apr 24, 2020",14,2399
Kuwait,KWT,"Apr 25, 2020",15,2614
Kuwait,KWT,"Apr 26, 2020",19,2892
Kuwait,KWT,"Apr 27, 2020",20,3075
Kuwait,KWT,"Apr 28, 2020",22,3288
Kuwait,KWT,"Apr 29, 2020",23,3440
Kuwait,KWT,"Apr 30, 2020",24,3740
Kuwait,KWT,"May 1, 2020",26,4024
Kuwait,KWT,"May 2, 2020",30,4377
Kuwait,KWT,"May 3, 2020",33,4619
Kuwait,KWT,"May 4, 2020",38,4983
Kuwait,KWT,"May 5, 2020",40,5278
Kuwait,KWT,"May 6, 2020",40,5804
Kuwait,KWT,"May 7, 2020",42,6289
Kuwait,KWT,"May 8, 2020",44,6567
Kuwait,KWT,"May 9, 2020",47,7208
Kuwait,KWT,"May 10, 2020",49,7623
Kuwait,KWT,"May 11, 2020",58,8688
Kuwait,KWT,"May 12, 2020",65,9286
Kuwait,KWT,"May 13, 2020",75,10277
Kuwait,KWT,"May 14, 2020",82,11028
Kuwait,KWT,"May 15, 2020",88,11975
Kuwait,KWT,"May 16, 2020",96,12860
Kuwait,KWT,"May 17, 2020",107,13802
Kyrgyzstan,KGZ,"Mar 19, 2020",0,3
Kyrgyzstan,KGZ,"Mar 20, 2020",0,6
Kyrgyzstan,KGZ,"Mar 21, 2020",0,6
Kyrgyzstan,KGZ,"Mar 22, 2020",0,14
Kyrgyzstan,KGZ,"Mar 23, 2020",0,14
Kyrgyzstan,KGZ,"Mar 24, 2020",0,16
Kyrgyzstan,KGZ,"Mar 25, 2020",0,42
Kyrgyzstan,KGZ,"Mar 26, 2020",0,44
Kyrgyzstan,KGZ,"Mar 27, 2020",0,44
Kyrgyzstan,KGZ,"Mar 28, 2020",0,58
Kyrgyzstan,KGZ,"Mar 29, 2020",0,84
Kyrgyzstan,KGZ,"Mar 30, 2020",0,84
Kyrgyzstan,KGZ,"Mar 31, 2020",0,84
Kyrgyzstan,KGZ,"Apr 1, 2020",0,107
Kyrgyzstan,KGZ,"Apr 2, 2020",1,112
Kyrgyzstan,KGZ,"Apr 3, 2020",1,125
Kyrgyzstan,KGZ,"Apr 4, 2020",1,144
Kyrgyzstan,KGZ,"Apr 5, 2020",1,144
Kyrgyzstan,KGZ,"Apr 6, 2020",4,216
Kyrgyzstan,KGZ,"Apr 7, 2020",4,228
Kyrgyzstan,KGZ,"Apr 8, 2020",4,270
Kyrgyzstan,KGZ,"Apr 9, 2020",4,280
Kyrgyzstan,KGZ,"Apr 10, 2020",5,298
Kyrgyzstan,KGZ,"Apr 11, 2020",5,339
Kyrgyzstan,KGZ,"Apr 12, 2020",5,377
Kyrgyzstan,KGZ,"Apr 13, 2020",5,419
Kyrgyzstan,KGZ,"Apr 14, 2020",5,430
Kyrgyzstan,KGZ,"Apr 15, 2020",5,449
Kyrgyzstan,KGZ,"Apr 16, 2020",5,466
Kyrgyzstan,KGZ,"Apr 17, 2020",5,489
Kyrgyzstan,KGZ,"Apr 18, 2020",5,506
Kyrgyzstan,KGZ,"Apr 19, 2020",5,554
Kyrgyzstan,KGZ,"Apr 20, 2020",7,568
Kyrgyzstan,KGZ,"Apr 21, 2020",7,590
Kyrgyzstan,KGZ,"Apr 22, 2020",7,612
Kyrgyzstan,KGZ,"Apr 23, 2020",8,631
Kyrgyzstan,KGZ,"Apr 24, 2020",8,656
Kyrgyzstan,KGZ,"Apr 25, 2020",8,665
Kyrgyzstan,KGZ,"Apr 26, 2020",8,682
Kyrgyzstan,KGZ,"Apr 27, 2020",8,695
Kyrgyzstan,KGZ,"Apr 28, 2020",8,708
Kyrgyzstan,KGZ,"Apr 29, 2020",8,729
Kyrgyzstan,KGZ,"Apr 30, 2020",8,746
Kyrgyzstan,KGZ,"May 1, 2020",8,746
Kyrgyzstan,KGZ,"May 2, 2020",8,769
Kyrgyzstan,KGZ,"May 3, 2020",10,795
Kyrgyzstan,KGZ,"May 4, 2020",10,830
Kyrgyzstan,KGZ,"May 5, 2020",11,843
Kyrgyzstan,KGZ,"May 6, 2020",12,871
Kyrgyzstan,KGZ,"May 7, 2020",12,895
Kyrgyzstan,KGZ,"May 8, 2020",12,906
Kyrgyzstan,KGZ,"May 9, 2020",12,931
Kyrgyzstan,KGZ,"May 10, 2020",12,1002
Kyrgyzstan,KGZ,"May 11, 2020",12,1016
Kyrgyzstan,KGZ,"May 12, 2020",12,1037
Kyrgyzstan,KGZ,"May 13, 2020",12,1044
Kyrgyzstan,KGZ,"May 14, 2020",12,1082
Kyrgyzstan,KGZ,"May 15, 2020",14,1111
Kyrgyzstan,KGZ,"May 16, 2020",14,1117
Kyrgyzstan,KGZ,"May 17, 2020",14,1138
Laos,LAO,"Mar 25, 2020",0,2
Laos,LAO,"Mar 26, 2020",0,2
Laos,LAO,"Mar 27, 2020",0,6
Laos,LAO,"Mar 28, 2020",0,6
Laos,LAO,"Mar 29, 2020",0,6
Laos,LAO,"Mar 30, 2020",0,6
Laos,LAO,"Mar 31, 2020",0,9
Laos,LAO,"Apr 1, 2020",0,9
Laos,LAO,"Apr 2, 2020",0,10
Laos,LAO,"Apr 3, 2020",0,10
Laos,LAO,"Apr 4, 2020",0,10
Laos,LAO,"Apr 5, 2020",0,10
Laos,LAO,"Apr 6, 2020",0,11
Laos,LAO,"Apr 7, 2020",0,12
Laos,LAO,"Apr 8, 2020",0,12
Laos,LAO,"Apr 9, 2020",0,15
Laos,LAO,"Apr 10, 2020",0,16
Laos,LAO,"Apr 11, 2020",0,16
Laos,LAO,"Apr 12, 2020",0,18
Laos,LAO,"Apr 13, 2020",0,19
Laos,LAO,"Apr 14, 2020",0,19
Laos,LAO,"Apr 15, 2020",0,19
Laos,LAO,"Apr 16, 2020",0,19
Laos,LAO,"Apr 17, 2020",0,19
Laos,LAO,"Apr 18, 2020",0,19
Laos,LAO,"Apr 19, 2020",0,19
Laos,LAO,"Apr 20, 2020",0,19
Laos,LAO,"Apr 21, 2020",0,19
Laos,LAO,"Apr 22, 2020",0,19
Laos,LAO,"Apr 23, 2020",0,19
Laos,LAO,"Apr 24, 2020",0,19
Laos,LAO,"Apr 25, 2020",0,19
Laos,LAO,"Apr 26, 2020",0,19
Laos,LAO,"Apr 27, 2020",0,19
Laos,LAO,"Apr 28, 2020",0,19
Laos,LAO,"Apr 29, 2020",0,19
Laos,LAO,"Apr 30, 2020",0,19
Laos,LAO,"May 1, 2020",0,19
Laos,LAO,"May 2, 2020",0,19
Laos,LAO,"May 3, 2020",0,19
Laos,LAO,"May 4, 2020",0,19
Laos,LAO,"May 5, 2020",0,19
Laos,LAO,"May 6, 2020",0,19
Laos,LAO,"May 7, 2020",0,19
Laos,LAO,"May 8, 2020",0,19
Laos,LAO,"May 9, 2020",0,19
Laos,LAO,"May 10, 2020",0,19
Laos,LAO,"May 11, 2020",0,19
Laos,LAO,"May 12, 2020",0,19
Laos,LAO,"May 13, 2020",0,19
Laos,LAO,"May 14, 2020",0,19
Laos,LAO,"May 15, 2020",0,19
Laos,LAO,"May 16, 2020",0,19
Laos,LAO,"May 17, 2020",0,19
Latvia,LVA,"Mar 3, 2020",0,1
Latvia,LVA,"Mar 8, 2020",0,2
Latvia,LVA,"Mar 9, 2020",0,3
Latvia,LVA,"Mar 10, 2020",0,6
Latvia,LVA,"Mar 11, 2020",0,8
Latvia,LVA,"Mar 12, 2020",0,10
Latvia,LVA,"Mar 13, 2020",0,16
Latvia,LVA,"Mar 14, 2020",0,19
Latvia,LVA,"Mar 15, 2020",0,26
Latvia,LVA,"Mar 16, 2020",0,31
Latvia,LVA,"Mar 17, 2020",0,36
Latvia,LVA,"Mar 18, 2020",0,61
Latvia,LVA,"Mar 19, 2020",0,71
Latvia,LVA,"Mar 20, 2020",0,86
Latvia,LVA,"Mar 21, 2020",0,111
Latvia,LVA,"Mar 22, 2020",0,124
Latvia,LVA,"Mar 23, 2020",0,139
Latvia,LVA,"Mar 24, 2020",0,180
Latvia,LVA,"Mar 25, 2020",0,197
Latvia,LVA,"Mar 26, 2020",0,221
Latvia,LVA,"Mar 27, 2020",0,244
Latvia,LVA,"Mar 28, 2020",0,280
Latvia,LVA,"Mar 29, 2020",0,305
Latvia,LVA,"Mar 30, 2020",0,376
Latvia,LVA,"Mar 31, 2020",0,376
Latvia,LVA,"Apr 1, 2020",0,398
Latvia,LVA,"Apr 2, 2020",0,446
Latvia,LVA,"Apr 3, 2020",0,458
Latvia,LVA,"Apr 4, 2020",1,493
Latvia,LVA,"Apr 5, 2020",1,509
Latvia,LVA,"Apr 6, 2020",1,533
Latvia,LVA,"Apr 7, 2020",1,542
Latvia,LVA,"Apr 8, 2020",2,548
Latvia,LVA,"Apr 9, 2020",2,577
Latvia,LVA,"Apr 10, 2020",2,589
Latvia,LVA,"Apr 11, 2020",2,612
Latvia,LVA,"Apr 12, 2020",3,630
Latvia,LVA,"Apr 13, 2020",5,651
Latvia,LVA,"Apr 14, 2020",5,655
Latvia,LVA,"Apr 15, 2020",5,657
Latvia,LVA,"Apr 16, 2020",5,666
Latvia,LVA,"Apr 17, 2020",5,675
Latvia,LVA,"Apr 18, 2020",5,682
Latvia,LVA,"Apr 19, 2020",5,712
Latvia,LVA,"Apr 20, 2020",5,727
Latvia,LVA,"Apr 21, 2020",5,739
Latvia,LVA,"Apr 22, 2020",9,748
Latvia,LVA,"Apr 23, 2020",11,761
Latvia,LVA,"Apr 24, 2020",11,778
Latvia,LVA,"Apr 25, 2020",12,784
Latvia,LVA,"Apr 26, 2020",12,804
Latvia,LVA,"Apr 27, 2020",12,812
Latvia,LVA,"Apr 28, 2020",13,818
Latvia,LVA,"Apr 29, 2020",13,836
Latvia,LVA,"Apr 30, 2020",15,849
Latvia,LVA,"May 1, 2020",15,858
Latvia,LVA,"May 2, 2020",16,870
Latvia,LVA,"May 3, 2020",16,871
Latvia,LVA,"May 4, 2020",16,879
Latvia,LVA,"May 5, 2020",16,896
Latvia,LVA,"May 6, 2020",17,896
Latvia,LVA,"May 7, 2020",17,900
Latvia,LVA,"May 8, 2020",18,909
Latvia,LVA,"May 9, 2020",18,928
Latvia,LVA,"May 10, 2020",18,930
Latvia,LVA,"May 11, 2020",18,939
Latvia,LVA,"May 12, 2020",18,946
Latvia,LVA,"May 13, 2020",18,950
Latvia,LVA,"May 14, 2020",19,951
Latvia,LVA,"May 15, 2020",19,962
Latvia,LVA,"May 16, 2020",19,970
Latvia,LVA,"May 17, 2020",19,997
Lebanon,LBN,"Dec 31, 2019",0,0
Lebanon,LBN,"Jan 1, 2020",0,0
Lebanon,LBN,"Jan 2, 2020",0,0
Lebanon,LBN,"Jan 3, 2020",0,0
Lebanon,LBN,"Jan 4, 2020",0,0
Lebanon,LBN,"Jan 5, 2020",0,0
Lebanon,LBN,"Jan 6, 2020",0,0
Lebanon,LBN,"Jan 7, 2020",0,0
Lebanon,LBN,"Jan 8, 2020",0,0
Lebanon,LBN,"Jan 9, 2020",0,0
Lebanon,LBN,"Jan 10, 2020",0,0
Lebanon,LBN,"Jan 11, 2020",0,0
Lebanon,LBN,"Jan 12, 2020",0,0
Lebanon,LBN,"Jan 13, 2020",0,0
Lebanon,LBN,"Jan 14, 2020",0,0
Lebanon,LBN,"Jan 15, 2020",0,0
Lebanon,LBN,"Jan 16, 2020",0,0
Lebanon,LBN,"Jan 17, 2020",0,0
Lebanon,LBN,"Jan 18, 2020",0,0
Lebanon,LBN,"Jan 19, 2020",0,0
Lebanon,LBN,"Jan 20, 2020",0,0
Lebanon,LBN,"Jan 21, 2020",0,0
Lebanon,LBN,"Jan 22, 2020",0,0
Lebanon,LBN,"Jan 23, 2020",0,0
Lebanon,LBN,"Jan 24, 2020",0,0
Lebanon,LBN,"Jan 25, 2020",0,0
Lebanon,LBN,"Jan 26, 2020",0,0
Lebanon,LBN,"Jan 27, 2020",0,0
Lebanon,LBN,"Jan 28, 2020",0,0
Lebanon,LBN,"Jan 29, 2020",0,0
Lebanon,LBN,"Jan 30, 2020",0,0
Lebanon,LBN,"Jan 31, 2020",0,0
Lebanon,LBN,"Feb 1, 2020",0,0
Lebanon,LBN,"Feb 2, 2020",0,0
Lebanon,LBN,"Feb 3, 2020",0,0
Lebanon,LBN,"Feb 4, 2020",0,0
Lebanon,LBN,"Feb 5, 2020",0,0
Lebanon,LBN,"Feb 6, 2020",0,0
Lebanon,LBN,"Feb 7, 2020",0,0
Lebanon,LBN,"Feb 8, 2020",0,0
Lebanon,LBN,"Feb 9, 2020",0,0
Lebanon,LBN,"Feb 10, 2020",0,0
Lebanon,LBN,"Feb 11, 2020",0,0
Lebanon,LBN,"Feb 12, 2020",0,0
Lebanon,LBN,"Feb 13, 2020",0,0
Lebanon,LBN,"Feb 14, 2020",0,0
Lebanon,LBN,"Feb 15, 2020",0,0
Lebanon,LBN,"Feb 16, 2020",0,0
Lebanon,LBN,"Feb 17, 2020",0,0
Lebanon,LBN,"Feb 18, 2020",0,0
Lebanon,LBN,"Feb 19, 2020",0,0
Lebanon,LBN,"Feb 20, 2020",0,0
Lebanon,LBN,"Feb 21, 2020",0,0
Lebanon,LBN,"Feb 22, 2020",0,1
Lebanon,LBN,"Feb 23, 2020",0,1
Lebanon,LBN,"Feb 24, 2020",0,1
Lebanon,LBN,"Feb 25, 2020",0,1
Lebanon,LBN,"Feb 26, 2020",0,1
Lebanon,LBN,"Feb 27, 2020",0,2
Lebanon,LBN,"Feb 28, 2020",0,3
Lebanon,LBN,"Feb 29, 2020",0,3
Lebanon,LBN,"Mar 1, 2020",0,4
Lebanon,LBN,"Mar 2, 2020",0,10
Lebanon,LBN,"Mar 3, 2020",0,13
Lebanon,LBN,"Mar 6, 2020",0,16
Lebanon,LBN,"Mar 7, 2020",0,22
Lebanon,LBN,"Mar 9, 2020",0,32
Lebanon,LBN,"Mar 10, 2020",0,41
Lebanon,LBN,"Mar 11, 2020",1,41
Lebanon,LBN,"Mar 12, 2020",2,61
Lebanon,LBN,"Mar 13, 2020",2,66
Lebanon,LBN,"Mar 15, 2020",3,93
Lebanon,LBN,"Mar 16, 2020",3,99
Lebanon,LBN,"Mar 17, 2020",3,120
Lebanon,LBN,"Mar 18, 2020",3,120
Lebanon,LBN,"Mar 19, 2020",4,133
Lebanon,LBN,"Mar 20, 2020",4,149
Lebanon,LBN,"Mar 21, 2020",4,163
Lebanon,LBN,"Mar 22, 2020",4,230
